Unnamed: 0,Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,Equity to assets ratio,Asset turnover,Current ratio
47,2007-12-31,0.041269989567275456,0.07683191576386195,0.018911939775910325,0.13287868773658595,0.09642105263157896,0.5313432835820895,-0.3862086133930793,-0.3862086133930793,-0.3818181818181817,-0.3818181818181817,-0.4382591358640048,-1.8423138544565312,-0.4630803917424082,-1.1796933784800605,0.04175956284153015,0.30184659090909083,-0.04317217103219795,-0.22630050171639826,0.08064516129032273,0.36472760849492136,0.05268630849220113,0.9166666666666669,-0.049465894016616496
48,2008-03-31,0.08863879027506537,0.062190169171284726,0.09945833566007024,0.5496300617889629,0.06383670093347504,0.3480122866087778,-0.6553374432186891,-0.6553374432186891,-0.6764705882352942,-0.6764705882352942,-0.4744781207677578,-1.2159375312844127,0.4711633094941277,1.4948966239204395,0.10000944178092963,-0.1265684669939987,-0.30664358363990474,-0.3378839590443685,0.04477611940298498,-0.19147496617050064,-0.022719789265722826,0.4782608695652175,-0.3145543354511734
49,2008-06-30,0.04174519360209228,0.045868194842406895,-0.013924322634838115,-0.06501240694789079,0.1736317440924111,0.3049451151377052,-1.5587196987526477,-1.5587196987526477,-1.5454545454545454,-1.5454545454545454,-2.2574424597885008,3.0384793694946683,-1.1681384354651678,-0.8691912304626036,0.011892727029965577,0.04622111180512167,-0.5010923845193509,-0.4943298969072165,0.15714285714285725,0.001255230125523088,0.12668463611859826,0.3529411764705881,0.1185972996142306
50,2008-09-30,0.13490370237533256,0.18537675886555904,0.016609150088553015,0.12356321839080465,0.3703686178015426,0.28444063869440384,7.293597304128053,7.293597304128053,3.333333333333334,2.833333333333333,0.3746996466431096,0.16783377338996666,-3.3480106100795766,13.473937449879713,0.17011149753536725,0.25611940298507463,-1.1345010947763527,-1.1488277268093785,0.3703703703703705,0.08566652737150028,0.20753588516746424,0.23913043478260845,0.055011375883127656
51,2008-12-31,0.1096985427902859,0.02470601286887076,-0.10146034616478884,0.3751771547721829,0.42150667587476986,0.011751633986928134,-0.2211387068921733,-0.2211387068921733,-0.3076923076923077,-0.3913043478260869,0.5859551717047091,0.7309544873685245,-0.9091730682331676,-0.2319796110587844,0.11165525573902536,-0.1321292775665398,3.7046511627906975,4.5,0.3603603603603602,-0.36682063125481146,0.2808320950965826,0.10526315789473696,-0.2548578952147461
52,2009-03-31,0.029506796132769075,0.03343546216000659,-0.059071784862285814,-0.1697979103982563,0.11218578062437,0.04997480587604497,-0.054059341375937375,-0.054059341375937375,0.0,0.1428571428571428,-0.4836628849270664,0.07746038957351352,4.134328358208955,-0.9259125667291876,0.007441381908819489,-0.016976998904709828,0.2481463173504697,0.4533001245330013,0.10596026490066213,-0.2772036474164133,0.08043310131477187,0.04761904761904767,0.2447829398324448
53,2009-06-30,0.04747967016650323,0.04841356864990965,-0.4074705782022855,0.6009074824496319,0.4067401742194525,0.13522093838827565,0.15827933268992145,0.15827933268992145,0.11111111111111116,0.1875,0.6770669847448051,0.4349865598482055,0.5811531007751938,5.586173320350536,0.04864822100274013,0.02674094707520891,-0.028910891089108937,0.1876606683804627,0.317365269461078,-0.07148864592094206,0.3428775948460987,0.03030303030303028,-0.3451052373959863
54,2009-09-30,0.07188753070477771,0.10629850447989876,-0.029329847982697776,-0.03790620153656932,0.1055539310694611,0.11242629205688526,0.5909415545768362,0.5909415545768362,0.5499999999999998,0.5263157894736841,0.4507374410421501,-0.7240138103283627,-2.8910678719166536,1.8817267888823181,0.13368723551641604,0.13293543136191002,-0.10358890701468193,0.039682539682539764,0.09545454545454546,-0.14039855072463758,0.03144989339019188,0.014705882352941124,0.14989349377779448
55,2009-12-31,0.4246240077100612,0.1243797870803025,-0.21418152090279569,-0.21013479086571865,0.6111769084210674,0.0781560587753829,7.870861546519022,7.870861546519022,7.774193548387097,8.03448275862069,-0.16286930718616954,2.6877828054298645,0.019363201814793785,-1.4167350707982762,-0.049142442300130096,0.10057471264367823,2.023202911737944,2.494101318528799,0.6016597510373443,0.005268703898840821,0.13087855297157613,-0.043478260869565084,0.4234969125771855
56,2010-03-31,0.06276950309066233,0.15162428773403014,-0.04851853740629308,-0.04488517745302712,0.07862065559100229,0.06262144257968894,-0.9117181932044852,-0.9117181932044852,-0.9117647058823528,-0.9122137404580152,-0.33754584964399104,-0.9178635871526524,-1.8532824670163728,-4.55656777052813,0.18381136589214364,0.097911227154047,-0.19112114371708053,-0.1090367428003971,0.07253886010362698,-0.3144654088050314,0.014966297269507491,-0.045454545454545525,0.2057487271980092
57,2010-06-30,0.06440940793023864,0.14347064855224945,0.04386416259325965,0.0957082335605084,0.0669908077713055,0.07021721750667642,0.040078341454093724,0.040078341454093724,0.0,0.04347826086956519,1.1152987158012282,8.509666080843585,-0.6764157973174367,-0.09858082381446864,0.13996409798884235,0.04320253666270313,-0.13916279069767434,-0.10789121711992866,0.06038647342995174,-0.02752293577981646,0.0023638000900494394,-0.04761904761904767,0.04358775301535611
58,2010-09-30,0.0591989154603112,0.1351240887786329,0.33950503183405223,0.318663214874088,0.02474331430648791,0.12504569512214506,0.28016350525880673,0.28016350525880673,0.29166666666666674,0.25,-0.0554089129382781,1.5605248567732397,1.5351180195739782,-1.0824821442285542,-0.010127107456719298,0.08890577507598785,-0.12340609466176787,-0.10969515242378812,0.02277904328018243,0.026729559748427608,-0.032453677709152084,-0.05000000000000005,-0.13918171096797605
59,2010-12-31,0.07405622882079932,0.1582105808106593,0.16758534509855028,0.17721798696276658,0.059028154163012214,0.10176662970000504,-0.051052990349083394,-0.051052990349083394,-0.03225806451612912,-0.09999999999999988,0.18783037980578896,-0.8199566943341754,0.7997047802884069,-27.624301675977648,0.2723856427060909,0.2728541521284018,-0.7014299802761341,-0.7039012068481616,0.04899777282850781,0.2434915773353749,-0.014043639740018543,0.035087719298245716,-0.016145350307731232
60,2011-03-31,0.14079722381691573,0.03509363458076331,0.6622609175251639,0.5679312709814821,0.048420677975564486,0.06507411396625118,0.014366729678638944,0.014366729678638944,0.0,0.03703703703703698,-0.5224176125781725,6.312587692924434,3.4095899053627763,-0.6103271608176397,0.08341911695895488,0.24095394736842124,0.0099091659785302,-0.023696682464455,0.04033970276008492,0.18349753694581286,-0.08098881695114779,0.0,-0.3398388962680491
61,2011-06-30,0.021693695004629587,0.046543423494499685,-0.10700968542130797,-0.13537954342440905,0.0578422725532941,0.11782020875720844,0.2950055907566158,0.2950055907566158,-0.3666666666666666,-0.3571428571428572,2.2299166700874347,-1.424792708833002,-1.745493046414468,1.6223019968588739,0.20190719690426007,0.0691407112878284,0.07522485690923952,0.04951456310679614,0.055102040816326525,0.02809573361082229,0.0353528884334573,0.033898305084745894,0.2104170047055005
62,2011-09-30,0.10636627598923344,0.16699291114299794,0.1028030768822461,0.1249547342634998,0.10721110181205697,0.09880505549302908,0.8871780112246366,0.8871780112246366,0.8947368421052628,0.8888888888888891,-0.03090844390219105,-0.7550572673011776,-1.1613887609396591,0.5449878503713337,0.2595409753124749,0.18285123966942152,0.23954372623574136,0.2220166512488435,0.10251450676982587,0.12044534412955454,0.0008660150934058919,0.0,0.03737365613019117
63,2011-12-31,0.06874031640361,0.15160346287297102,0.04390046287011562,0.08985343962432069,0.07460633799615057,0.11522835425171653,-0.2653652585023639,-0.2653652585023639,-0.2777777777777777,-0.26470588235294124,0.1906179510045638,-0.9129346680716544,0.5284813889879891,0.13761823538533102,0.23441757920731066,0.15650655021834048,0.06380368098159495,0.054504163512490544,0.07017543859649122,0.04968383017163491,0.005438813349814442,0.016393442622950838,0.05665107383764512
64,2012-03-31,0.44646893961717904,-0.13740584529412392,2.089937331658079,0.5362232598544903,0.06944782334295874,0.07547053731120279,-0.05723479343990034,-0.05723479343990034,-0.07692307692307697,-0.07999999999999996,-0.3082159339993611,-922.6293494704993,27.368629891854038,-2.7668701502273367,-0.33553104748874485,0.24467603081105585,0.02652825836216844,-0.05599425699928218,0.06393442622950829,0.16265060240963858,-0.2606343742316203,-0.06451612903225812,-0.4384982267335208
65,2012-06-30,0.21816795739601802,0.5717546007434102,-0.1197089223361818,0.06074751821577306,0.4421188843465647,0.12252536437668815,-0.20159425715103607,-0.20159425715103607,-0.2083333333333333,-0.21739130434782614,0.6165432688480217,-0.9925163781174234,-0.03750185123223504,-3.4621412079767686,1.2432858080959854,0.0980463535978644,-0.14775280898876395,-0.1718631178707225,0.3959938366718028,0.031828275351591495,0.18373794479547695,-0.08620689655172398,0.4817267064511914
66,2012-09-30,0.019530356728691745,0.10518265328590992,-0.1055817356861548,-0.03523811046961045,0.07014998051087784,0.07067949431965026,1.5423079044624632,1.5423079044624632,1.526315789473684,1.5555555555555558,0.3919843982388922,0.36850186444395705,-1.1045397038877554,-0.7777280438295341,0.12318874734870565,0.1672007956680297,-0.01911667765326308,-0.026629935720844825,0.06401766004415023,-0.163558106169297,0.04972608512431509,-0.056603773584905766,0.14554915333960494
67,2012-12-31,0.043084153626584916,0.060415161469408174,0.015062234176125731,-0.0051196047985588855,0.05255990194586202,0.0897204014469497,-0.12157866759240175,-0.12157866759240175,-0.125,-0.13043478260869568,-0.25733067278027805,0.21654111235774964,-0.6591255996511121,-0.1544665512102783,0.0927361555604147,-0.026036735466767658,0.006720430107526987,0.0018867924528303,0.04771784232365128,-0.08490566037735847,0.009099424595209404,-0.06000000000000005,0.06587625426643062
68,2013-03-31,0.02767145196590093,0.03640077560845145,-0.07294425168427443,-0.17868360322031496,0.06048304031255556,0.05745243755576768,0.0153756854221212,0.0153756854221212,0.0,0.024999999999999908,-0.5569900054307955,-0.2662714097496707,-0.6555253478330401,-0.601559988091694,0.03381401332590861,-0.10070963351803244,0.013351134846461887,0.07062146892655362,0.06039603960396045,-0.14151827553889407,0.0319586261768996,0.021276595744680767,0.2618818317522993
69,2013-06-30,0.04816185080426117,0.08296038620913904,0.013208509838409821,0.024449952155051413,0.05812627718053087,0.09190390067887932,0.16624299110889473,0.16624299110889473,0.16666666666666674,0.1707317073170731,1.1011248037507797,33.471179745017054,-2.617223769730733,-3.585134044651664,-0.08455462579181983,0.05469678953626622,0.13636363636363624,0.16358839050131935,0.05602240896358546,-0.005458515283842891,0.009509123618606896,0.04166666666666674,0.057106332640094674
70,2013-09-30,0.08331693448298161,0.14110827083704414,0.15128590785458962,0.30523008271227603,0.06476301581703248,0.08190958439951257,-0.02190123585545189,-0.02190123585545189,-0.020408163265306145,-0.02083333333333337,0.4767748935473306,0.12690003646403092,5.3820869814841386,-0.6987953200147984,-0.02782061029575078,0.12227118991493292,-0.051594202898550656,-0.04459561602418738,0.06189213085764812,0.06256860592755209,-0.017184317718940908,0.02000000000000001,-0.1257309941520468
71,2013-12-31,0.08784229759705164,0.14166260332800484,0.3461553402807653,0.4728035483087878,0.011599029372769907,0.1036550492626216,-1.2025057311936878,-1.2025057311936878,-1.2083333333333333,-1.2127659574468086,0.44779760873332175,1.8348734115776288,-0.4486326016552716,13.606916669865274,-0.4180024186878234,0.07141552511415528,-0.3160146699266504,-0.3259493670886077,0.0024979184013320666,0.009297520661156966,-0.07006864395803658,0.019607843137254832,-0.224844130641232
72,2014-03-31,0.018678625166380414,0.02698987633850769,-0.2746091616548224,-0.3186774697001694,0.1338742333902445,0.2822006340671948,-9.39058550968829,-9.39058550968829,-9.1,-8.9,-1.1486731679760247,-0.8529247265890609,3.8626203295806816,-0.9958691801951892,-0.0029668382223883016,0.3304636890555745,0.22252010723860605,0.23356807511737104,0.13455149501661134,0.3265097236438077,0.11309192200557106,0.09615384615384603,0.5073641036567502
73,2014-06-30,0.05152698521096455,0.042489358291627255,-0.009518364845112924,0.05261553038894018,0.06686614996493856,-0.0955161873296907,0.04481217917341263,0.04481217917341263,0.03703703703703698,0.05063291139240489,-4.418129125744646,-1.000898034302693,-1.1894104620340231,-54.282442748091604,0.1585507822482184,-0.010570824524312905,0.13523391812865482,0.14652711703139865,0.06661786237188871,-0.12731481481481488,0.014514514514514463,0.017543859649122858,-0.009629485661784232
74,2014-09-30,0.09484947141237154,0.09335473449433772,0.14224340551122538,0.20310221905142667,0.08379320803641899,0.08322227533927151,0.06748551007537773,0.06748551007537773,0.0714285714285714,0.06024096385542178,1.6521055110692418,-934.0123456790125,1.6303808680248006,0.6728629417382999,0.2289357808657859,0.0621600621600622,0.1255634256278173,0.13775933609958502,0.08098833218943025,-0.004420866489832087,-0.009990133201775995,0.01724137931034475,-0.09121886819382008
75,2014-12-31,0.07994963616265394,0.0922508807060336,0.17203404840541348,0.20735388638050534,0.057309242695976474,0.07985286753394605,-0.13728049693075495,-0.13728049693075495,-0.1444444444444445,-0.13636363636363635,0.006884033517925881,-0.2434038161272395,-0.4930127622318753,0.3690862766648349,0.2550441127200982,0.09217264081931242,0.251716247139588,0.27571115973741805,0.03682539682539665,0.010657193605683846,-0.021053942942568682,0.0,-0.09532970808221597
76,2015-03-31,0.05068180054936233,0.020371033347651224,-0.0021345772625852573,-0.043348056828295456,0.06507656832882193,0.0014295818348024625,-0.4044100383481596,-0.4044100383481596,-0.4025974025974026,-0.4078947368421053,-0.9187395708021266,-0.1531331432868711,-1.1685042507970245,-1.1417103239763338,-0.028797699997563538,0.016856441169904146,-0.16042047531992687,-0.1612349914236707,0.07899571341090028,-0.01933216168717056,0.013743955204886582,-0.050847457627118516,0.06659722674305057
77,2015-06-30,1.9825464758744484,-0.11207516893697733,4.138897333364513,0.3251504464724113,1.4319332753656484,0.05976183218313835,0.8638787600056941,0.8638787600056941,0.826086956521739,0.8444444444444443,9.342189806373188,64.67056977056357,658.5074891604257,-15.909288210410152,0.4420842177366402,-0.06394774398946101,-0.3021230266739249,-0.370824812542604,1.1464245175936436,-0.13261648745519716,-0.1846598041677128,-0.3392857142857143,-0.32993570963541663
78,2015-09-30,-0.0011166702448617283,-0.020929340235698368,0.06182175447598715,-0.003001941055866819,-0.03507617500603012,0.04782540356171694,-2.079558205798549,-2.079558205798549,-1.9642857142857144,-1.975903614457832,-0.06353737270277304,-0.9386175827037144,-1.0552926315638484,-1.3919034613097658,-0.12014162071153744,0.02885122852284039,-0.6950078003120125,-0.7128927410617552,-0.031464833421470106,-0.5206611570247934,-0.03387220939183988,-0.21621621621621626,-0.01797479884621211
79,2015-12-31,-0.0015042178542333804,-0.022123046392274248,-0.005210456994546697,-0.06338836293456429,0.0006963638947861117,0.04907468382343017,-1.3624569404158753,-1.3624569404158753,-1.3703703703703702,-1.3580246913580245,-0.14446894919448106,-0.17215693105320862,-0.020094256004496658,-0.035708439833293415,-0.1316706797411803,-0.019264747791393533,-0.483375959079284,-0.5018867924528302,0.0008190008190005482,0.012931034482758674,0.0020717131474103927,-0.1724137931034483,0.04402807408094489
80,2016-03-31,-0.025186873297734055,-0.12280294506069026,-0.02758085050426562,-0.15960598677340754,-0.023773838134622083,0.0024108031434813,0.3837907633175184,0.3837907633175184,0.3666666666666667,0.4137931034482758,-0.11984365257758425,-0.9649421375085092,1.5716011251447797,0.9580400861787556,-0.2969109335508672,-0.0940896146916952,-0.13366336633663356,-0.15909090909090906,-0.01827605019094369,-0.09574468085106393,0.0014312977099237845,-0.125,0.04380015991944797
81,2016-06-30,0.017723333316409514,0.10984677385618592,0.018952914749013058,0.09086782425163142,0.017000408197336725,0.07428698586952498,0.24713017815680405,0.24713017815680405,0.24390243902439024,0.24390243902439024,0.4521204400419088,57.37157987643425,-0.9483267811528836,-0.6243977420118499,-0.15861492147260334,-0.12573774698486007,-0.3714285714285716,-0.3783783783783784,0.01583773270352884,-0.1082352941176471,-0.0006352231221217197,0.04761904761904767,0.01739204448731768
82,2016-09-30,0.020270777959939142,0.09881590320890687,-0.008415928089560154,0.5708438755767227,0.037169337674658916,0.061066289920808974,-0.17926276502266336,-0.17926276502266336,-0.17647058823529416,-0.17647058823529416,0.19453702451082888,-0.8027731155968851,1.5811231478022665,-2.4597596051416803,0.2751886871391516,-0.06721455826240086,3.0545454545454547,3.0869565217391317,0.03884026258205675,-0.08179419525065967,0.0165262990624504,0.045454545454545414,-0.3004824451323238
83,2016-12-31,-0.0030437518834446338,-0.006372627994082889,-0.04809808577724073,-0.20432429923980572,0.022330044685488826,0.03708394130440773,0.03407958616888207,0.03407958616888207,0.04761904761904767,0.0,0.3133598959459414,-2.756539605630348,3.558235644105681,0.241323530306071,0.2677348360671874,0.001179987413467476,0.06950672645739897,0.08156028368794321,0.01922064244339139,-0.037356321839080435,0.025480694075347587,0.04347826086956519,0.2487641524477755
84,2017-03-31,0.01373273975703615,0.06012412723041116,0.004386926957666182,0.017010935601458055,0.01863354037267073,0.049786422762265525,0.7426424610211886,0.7426424610211886,0.7272727272727273,0.7857142857142858,-0.1951836444593097,-5.320955323940711,-0.7565819877726546,-2.239454835833472,-0.26190476190476186,0.0237290799088552,0.1677148846960168,0.18032786885245894,0.018858176181865145,0.005970149253731405,0.004878048780488031,0.04166666666666674,0.04239560720214541
85,2017-06-30,0.0040193524376628265,0.020490303695572587,0.007643590303559654,0.02270011947431305,0.002145438121047949,0.04827586206896562,-0.029411764705882363,-0.029411764705882363,-0.02631578947368418,-0.026666666666666727,-0.09090909090909094,-0.4888888888888889,2.0,-0.3241106719367589,-0.2398316970546984,-0.11796761071455975,0.0825852782764811,0.09444444444444457,0.00836713995943228,-0.13649851632047472,-0.001972087378640741,0.040000000000000036,-0.0021438196741394573
86,2017-09-30,0.0114167099117799,0.033345285048404394,0.018422193324664,0.13551401869158886,0.007774647887323959,-0.058114035087719285,-0.5272727272727273,-0.5272727272727273,-0.527027027027027,-0.5205479452054795,-0.0357142857142857,-0.3241106719367589,-0.5410628019323671,-1.0467836257309941,0.014760147601476037,0.1595022624434388,-0.04311774461028184,-0.03807106598984755,0.006537591149107236,0.15120274914089338,-0.003495972032223849,0.0,-0.0899883371186545
87,2017-12-31,-0.004375870409733973,0.02494795281054829,-0.0018727388806129008,-0.020061728395061703,-0.005690966010733489,0.05948777648428405,-0.6115384615384616,-0.6115384615384616,-0.6285714285714286,-0.5999999999999999,-0.045925925925925926,-1.004093567251462,1.3747368421052633,3.3,0.06254545454545446,-0.06221388367729841,-0.13518197573656845,-0.13720316622691298,0.0022483137646764906,-0.06865671641791049,-0.0013727882855399944,0.0,0.0459359190556492
88,2018-03-31,0.01817673172204093,0.06706388164799071,0.00582064730715115,-0.011023622047244051,0.024693301548391444,0.022854631359191302,7.221122112211221,7.221122112211221,7.615384615384617,6.928571428571429,0.1618788819875776,-364.8571428571428,-0.4525709219858156,-3.11046511627907,-0.12097878165639975,-0.028409090909090936,0.16833667334669333,0.17125382262996935,0.020937188434696045,-0.02884615384615397,0.006415151978005351,0.0,0.07896943118792721
89,2018-06-30,-0.02456942054344835,-0.10022208121827414,0.001165871754106984,0.1087048832271762,-0.03789217246260712,0.12256955634332355,-2.8362103572862303,-2.8362103572862303,-2.8303571428571423,-2.846846846846846,-2.1486802539258267,-3.231252453867295,-1.05668016194332,-4.017906336088155,0.4265135292972553,-0.0497487851083106,-1.1921097770154374,-1.1906005221932114,-0.03955078124999989,-0.06930693069306926,-0.013659128851115532,0.03846153846153855,-0.18845820507456434
90,2018-09-30,0.02618158097610146,0.14537569197136913,-0.010395934787211573,-0.016277288395250892,0.045885895476424084,-0.017703349282296662,-1.7234368167905552,-1.7234368167905552,-1.721951219512195,-1.7170731707317075,-2.1259453170447937,-0.8157663206053141,0.5714285714285714,1.2743039707895938,0.6799945414847162,0.10592008321054004,-2.5178571428571432,-2.5342465753424657,0.04473817996949658,0.14893617021276606,0.019233728265886985,0.07407407407407396,0.16435278954152088
91,2018-12-31,0.006378398682423736,0.0420514714936584,0.019833543721517355,0.14269028615923696,-0.0004798412161793887,0.09965903555772047,-1.1359927470534903,-1.1359927470534903,-1.135135135135135,-1.1360544217687074,-0.7845517954017049,-0.501432664756447,-0.7181818181818183,-0.7228577162351997,0.1106327674437495,-0.08864331060427932,-0.4941176470588236,-0.5,-0.0021897810218979297,-0.12654320987654322,-0.006793478260869512,0.034482758620689724,-0.08808273768106767
92,2019-03-31,0.004859351560088765,0.07846381093057597,-0.0993580329794822,-0.19608177172061325,0.0590597143574132,0.010276399716513174,-14.064444444444444,-14.064444444444444,-14.15,-14.05,4.154676258992806,-0.9444444444444444,-82.41935483870971,0.2961622013034033,0.130914941856213,0.003955968352253203,4.255813953488372,4.375,0.055596196049743966,0.007067137809187329,0.05380756953944377,0.03333333333333344,0.3415183990566366
93,2019-06-30,0.040579730849452884,0.14186709034131373,0.025902632191940445,0.09292222928586558,0.047071065048523764,0.055156085584005636,-0.2178941996938255,-0.2178941996938255,-0.22053231939163492,-0.2183908045977011,0.25238427541288666,-15.137931034482758,-0.7579239302694136,1.4491620111731844,0.2835154885856561,0.09097138941236936,2.088495575221239,2.146179401993356,0.04712404712404705,0.03157894736842093,0.006346458964373136,0.032258064516129004,0.044777662874870616
