Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,Equity to assets ratio,Asset turnover,Current ratio
2007-09-30,0.7149387092010042,1.519631580669437,0.14283021831317733,0.12404841255920007,0.8907660375536999,0.09378319591279283,-0.3087123174142754,-0.3087123174142754,-0.37037037037037035,-0.37037037037037035,-0.6131413359148112,-14.993991989319092,15.07620164126612,-92.95019157088123,4.7547880068683135,0.29670329670329654,-0.19061741709355617,-0.17974855589534489,0.8751968503937011,0.4546952224052718,0.10249705843901169,0.0,1.2415594105577314
2007-12-31,0.005976653160349121,-0.00643443820407108,0.027101313836512597,0.04163415623732103,0.0020525388680401324,0.5087638163067105,0.09530945601678398,0.09530945601678398,0.0588235294117645,0.0588235294117645,0.8892711917422584,-0.24195010256165628,-0.9414736798241502,-1.2195647040848925,-0.1814113083693868,0.18242640499553975,-0.21785476349100608,-0.20795360397680196,-0.007138358177619208,-0.3691959229898074,-0.0037946163879996053,0.1333333333333333,-0.046142964134143316
2008-03-31,0.11817656500802576,0.13262625470514422,0.41249197174052665,0.46771535580524337,0.06213791100444821,0.17643452672878857,-0.7520864687371733,-0.7520864687371733,-0.7222222222222222,-0.7222222222222222,-0.9466887417218544,-0.678811906110377,-0.8483446066215735,-0.7787828947368421,-0.04902496810643342,-0.1548472274613354,-0.3841567291311755,-0.38284518828451886,0.04948192006766772,-0.14901256732495516,-0.05011308177597906,0.019607843137254832,-0.228309705561614
2008-06-30,0.05310947273325839,0.0501272220587472,0.040525179038308545,0.027498213738899713,0.05629593383608689,0.037441375716519065,2.368101545253863,2.368101545253863,1.9999999999999996,1.9999999999999996,-10.885093167701863,1.4324059561128526,11.80868544600939,-1.496425507577924,0.02559188607482965,0.5746485159562598,-0.26210235131396953,-0.259322033898305,0.03002216401370128,0.5,0.003007518796992459,0.019230769230769162,0.022016844723305562
2008-09-30,0.0039002864329644726,-0.00969742921975525,-0.08745288687387343,-0.09806882301517916,0.02668640746274753,0.014014114574176784,-0.33344256922824844,-0.33344256922824844,-0.33333333333333326,-0.33333333333333326,-0.8941250392711279,0.07426500201369302,-0.9006689269678365,-8.935483870967742,-0.19801638637343688,-0.20719954648526084,-0.14995313964386126,-0.15560640732265452,0.021909233176838905,-0.23066104078762317,0.02261369315342332,0.09433962264150941,0.0979784851082659
2008-12-31,0.03708799663988471,0.051414209784622855,0.29177141945009777,0.3220327782183452,-0.01937512994165347,0.023752321981424185,0.9105211406096363,0.9105211406096363,0.7999999999999998,0.7999999999999998,-13.943620178041543,-1.3065157081802505,-0.7850553505535055,-0.9850464576074333,-0.003692153278130217,-0.42116553450125127,-0.005512679162072764,-0.0257452574525745,-0.019716692189892804,-0.43327239488117,-0.054367745876603535,0.0,-0.20468970380818052
2009-03-31,0.07919029131637023,0.12135043718240301,0.3476004386710121,0.35497792218612023,0.0008029483541813764,0.48132288188900185,-1.16829644879053,-1.16829644879053,-1.2222222222222223,-1.2222222222222223,-0.6368638239339752,3.445694716242661,0.0,-74.23300970873787,0.27138950852702015,-0.0352069178505251,-0.1707317073170731,-0.19332406119610568,-0.0019527436047647173,-0.016129032258064613,-0.07260981912144704,0.10344827586206917,-0.17243563353073443
2009-06-30,0.014846039869818028,-0.01719480861716849,-0.1055762507880108,-0.14175039043765914,0.06220110790089284,0.19224550458116263,0.3700305810397553,0.3700305810397553,0.0,0.0,7.924242424242424,-0.5756575327390778,5.412017167381975,-1.257921251491449,-0.05505560743696414,0.5121638924455827,-0.48395721925133695,-0.4913793103448276,0.04558794756407747,0.5147540983606558,0.04653106714962374,0.140625,0.14514771161793982
2009-09-30,0.09566298474632995,0.037878497692145574,0.10656893149140112,0.09003897294818897,0.09205171835814996,0.02290410958904099,1.421875,1.421875,1.5,1.5,-3.534168081494058,-3.5438278008298756,0.7228915662650603,-6.132099717296325,0.29901322192773616,0.2466130397967825,-0.9637305699481865,-0.9627118644067797,0.08832335329341312,0.1926406926406925,-0.0031948881789136685,0.09589041095890427,-0.0478529657477027
2009-12-31,0.06169552871075101,0.04241498779773312,0.13268094962362476,0.11572637888427373,0.03787778701710476,0.0801773087636597,0.19331797235023052,0.19331797235023052,0.19999999999999996,0.09999999999999987,-1.637132568461603,0.24263431542461,-0.23076923076923073,-3.3220491762231457,-0.5345006455182589,0.2255051791475633,-37.714285714285715,-35.45454545454545,0.025447042640990514,0.12522686025408358,-0.022435897435897467,0.08749999999999991,-0.06570034745376052
2010-03-31,0.09666793638962035,0.1639117177162026,0.21892093612931585,0.2286639962299717,0.05190152076734722,0.08635118213714521,-0.046727167406835246,-0.046727167406835246,-0.08333333333333326,0.0,-2.832150368033649,-0.8477315612437444,5.542929292929293,-2.0181586836032697,1.1690810489562438,-0.04281557433836791,0.21400778210116722,0.2058047493403692,0.05030181086519114,-0.06612903225806455,-0.04084699453551921,0.02298850574712641,-0.052702753465309504
2010-06-30,0.024611178857725458,0.005011521175388056,0.04067304708142161,0.03313868193193903,0.01779581086612203,0.10938783894823345,0.8574032813449464,0.8574032813449464,0.8181818181818183,0.8181818181818183,-1.4419016189587968,-0.9889547413793104,-0.9566962562717097,-1.4818792230624218,-0.25972098545562483,-0.15228720324261713,0.3878205128205128,0.3610503282275712,0.0020753512132822838,-0.1934369602763385,-0.0066942031049707085,0.011235955056179803,-0.02724244587199609
2010-09-30,0.1337550880051117,0.10061593873906594,0.14023761163233073,0.13867928906213756,0.13094259787036866,0.008888065919822274,-0.14514721919302076,-0.14514721919302076,-0.15000000000000002,-0.15000000000000002,-1.89837112397857,907.6341463414634,0.8057040998217468,-0.4624615384615385,-0.1885910801307754,0.0022199453551912107,0.08198614318706698,0.06430868167202575,0.11884658276246607,0.0021413276231263545,-0.0024376254660166685,-0.011111111111111072,-0.03342709225062157
2010-12-31,0.2327906091288663,0.37716650739414104,-0.2155485024776096,-0.1256693863245495,0.4289044865650413,-0.6780969277986806,-3.3163668835310625,-3.3163668835310625,-3.235294117647059,-3.235294117647059,-1.8531413770254805,-0.26246845976271005,157.9496544916091,-10.518848638482297,2.2124109094364726,0.12949395126938157,-0.880469583778015,-0.8761329305135952,0.2936067207745976,0.008547008547008517,0.15912031047865471,-0.2359550561797752,0.5751339040951455
2011-03-31,-0.2301307285341374,-0.20173678193626976,0.336835655198515,0.35341990696286896,-0.3662820640436941,0.8926512511878366,9.195781473730587,9.195781473730587,8.789473684210527,8.789473684210527,-0.5212878627409447,0.4580724996360459,-0.9970934565509018,-1.3886225795921172,-0.26764721543476844,-0.21375773118117358,-49.75892857142858,-49.097560975609746,-0.3663181067694,-0.39194915254237284,-0.17683531746031755,-0.10294117647058831,-0.4101959944307594
2011-06-30,-0.10776525410859705,-0.16785853879707946,-0.09728756892298152,-0.09874638379942136,-0.11307302248553042,-0.8484042108081873,-0.7964782456045588,-0.7964782456045588,-0.8010752688172043,-0.8010752688172043,7.521238938053097,-2.491513154610354,8.350427350427351,-1.1569919094566514,0.05737459909680642,-0.3747122026093631,0.27613990111701137,0.26242393509127804,-0.11307972902553409,-0.013937282229965153,-0.006025911419102026,-0.3114754098360656,-0.07667514072997994
2011-09-30,-0.17256936153349833,-0.24076460884628537,-0.1226095981959513,-0.1279615419889334,-0.19832833476424594,1.2963126517995143,0.3723559542450703,0.3723559542450703,0.3783783783783785,0.3783783783783785,-0.1497559455810572,-0.7242816260271451,-2.027650822669104,-6.262461278513095,-0.28554838216755163,-0.6020251610923597,0.3736547567800259,0.3562964450692909,-0.20701135918527225,-0.5512367491166078,-0.03107002121855118,-0.33333333333333326,-0.12935739220217324
2011-12-31,-0.154622875528048,-0.2478445929225439,-0.21449179155922082,-0.220655384264818,-0.12083927636665759,-0.13182692307692312,-0.4919453093271964,-0.4919453093271964,-0.4901960784313726,-0.4901960784313726,-0.4630104637433329,-1.4799393019726859,-1.0,-0.06603521164445869,-0.3732822876453038,-0.3831919814957594,0.0,0.24078187472234558,-0.12151148431711534,-0.22047244094488194,0.03988737681839516,0.0714285714285714,-0.034899480460808596
2012-03-31,-0.0737462912591742,-0.055286136353168036,-0.02297991289085355,-0.02924969636993391,-0.09934176385436866,0.585280761989146,-0.19424460431654678,-0.19424460431654678,-0.21153846153846156,-0.21153846153846156,-0.7055121692319357,-0.36967244213987605,inf,-0.6468801925170458,-0.21032335124989332,0.1975,-0.29927922281416497,-0.4773839360305525,-0.10851841439415233,0.36363636363636376,-0.0276774969915764,-0.19999999999999996,-0.026799297834991243
2012-06-30,0.035764694812119746,0.08030869743889779,0.19501646761369318,-0.025775285845023976,-0.05133461508136272,0.003108953086247146,-0.5145975056689343,-0.5145975056689343,-0.5121951219512195,-0.5121951219512195,0.49214727085478893,0.3735955056179776,183.97191011235955,-2.1526853804965116,0.3070074980012534,-0.12839248434237993,-0.08437686344663087,-0.10778716601963922,-0.0627562283191423,-0.022222222222222254,-0.08400371287128716,0.41666666666666674,0.10888648388648381
2012-09-30,-0.08276616523707503,-0.12546663142081615,-0.09495838089140063,-0.06092891626435826,-0.07436626921970402,-0.27333194038166875,0.5522141119221411,0.5522141119221411,0.5499999999999998,0.5499999999999998,-0.0009490121646105187,-1.2791411042944785,-1.051085801063022,-1.7989161036036037,-0.1876601583811397,0.016766467065868262,-0.26098990556821877,-0.27258766316867156,-0.1063257065948856,0.08333333333333326,0.009120081067387487,0.08823529411764697,-0.06875237217372443
2012-12-31,-0.07013243201974306,-0.06125728946262565,-0.07201886598995177,-0.03927874996834402,-0.06886167574922475,-0.16533282215939038,0.26246159633832833,0.26246159633832833,0.22580645161290325,0.22580645161290325,0.5129533678756477,4.037153322867608,-1.6058263971462545,-0.4115936921857105,-0.13592885053728432,-0.22497055359246176,-0.009693765146508104,-0.036945812807881784,-0.11784638554216864,-0.1328671328671328,0.0013389121338911458,0.05405405405405417,-0.022882096069869018
2013-03-31,-0.03801277300183292,-0.05612885998806272,0.012485360086624153,0.05120466048080985,-0.07191442961732175,0.17236033760119418,-0.018028308914824986,-0.018028308914824986,-0.07894736842105265,-0.07894736842105265,-0.7385844748858448,-0.7234573031373364,-2.0215897939156036,-0.5187902380595897,-0.07570012012153471,-0.10182370820668685,0.048720800889877625,0.018998903909389853,-0.11694408877507467,0.016129032258064502,-0.03526658866789234,-0.05128205128205132,-0.10207365033964966
2013-06-30,-0.10408573774878438,-0.17510504638682034,-0.17376358636343792,-0.15350376769437168,-0.05305391710225549,0.1306136441549537,-0.4682884887720008,-0.4682884887720008,-0.48571428571428565,-0.48571428571428565,1.0320960698689956,0.41773102930127726,0.16330451488952935,1.0644057249533292,-0.16907473944397722,-0.12351945854483937,0.0763682647433177,0.08354248834707789,-0.09279845335911074,-0.007936507936507908,0.05699930699930689,0.0,-0.025549140619815502
2013-09-30,-0.11157971708557979,-0.18309461367762758,-0.2119319007303898,-0.18468762034540986,-0.047451046590141766,0.04743134367148927,0.39094454484923435,0.39094454484923435,0.33333333333333326,0.33333333333333326,-0.4120554421403245,-1.0877053524112348,-0.1288191577208918,0.01597588545591555,-0.20672841020608435,0.030888030888030826,0.04375246353961382,0.06452680344142947,-0.07352157698454975,0.1359999999999999,0.07228323225700706,0.1351351351351351,0.0019749387087988346
2013-12-31,0.03388494421098387,0.1116338222946609,0.1255635443377412,0.042401671359796556,-0.014584699356713693,-0.14962160373847233,-0.42439991793749576,-0.42439991793749576,-0.41666666666666663,-0.41666666666666663,-0.3444809941520468,-3.8851963746223563,-12.38957345971564,-2.4132917964693665,0.3683071094444659,-0.29026217228464424,-0.1387839879154078,-0.12962387317376423,-0.061529614721104076,-0.232394366197183,-0.046927545093243594,0.09523809523809534,0.06640386053150271
2014-03-31,-0.055289256661677055,-0.07495362605382705,-0.16243541446418197,-0.16655919413025666,0.009414451677876468,-0.20794631133589458,1.6975169300225734,1.6975169300225734,1.3571428571428572,1.3571428571428572,-2.421522163367717,-1.4073298429319372,-0.7465046604527297,-0.18967146006087965,0.218116064869752,0.08443271767810034,0.08484981363736033,0.1260714285714286,-0.1341911764705882,0.15596330275229353,0.06848436246992784,0.021739130434782483,0.1099426386233271
2014-06-30,-0.047184423383914265,-0.02780946434360776,0.032817777777777835,0.0425536364016561,-0.08727139917512183,-0.28188125498864125,-0.4046685752036996,-0.4046685752036996,-0.48484848484848486,-0.48484848484848486,-2.0798195724651896,-0.31362467866323906,-1.2078135259356533,-1.8406735751295336,-0.15053114997448624,-0.2846715328467154,0.09175424413904598,0.10561370123691716,-0.12880396319886767,-0.17460317460317454,-0.04202942059441617,-0.08510638297872342,-0.0675279931093885
2014-09-30,-0.02934142179150212,0.019168776631877993,0.282463508675296,0.32613273963535705,-0.20613495735004195,0.06489398084815323,0.880816749278686,0.880816749278686,0.8235294117647058,0.8235294117647058,0.06483835815474026,-10.47940074906367,-3.3333333333333335,-0.7003081664098614,-0.053107252075142,0.20748299319727903,0.27378748611625325,0.2119908204245553,-0.23639317627944756,0.3846153846153846,-0.1822312754622375,-0.13953488372093026,-0.2314797709218548
2014-12-31,0.0073276996028155406,0.04839002872135434,0.00010737390277282266,-0.004113919264334465,0.013941308811054709,0.7061421116017663,-0.7501081697675334,-0.7501081697675334,-0.7741935483870968,-0.7741935483870968,0.6314173631246802,-0.17384433030422752,5.027758970886933,-1.6704370179948587,0.03760200697828653,-0.40056338028169014,0.044179625054497906,0.0028402366863906625,-0.08297872340425538,-0.2152777777777778,0.006706265568116487,0.027027027027026973,0.05272435897435912
2015-03-31,-0.14755173929383592,-0.2538319269448619,-0.27621654991008404,-0.2826790189080416,-0.03130645650197028,0.1825411764705882,-0.4706437903352747,-0.4706437903352747,5.285714285714286,5.285714285714286,0.22760062728698371,-2.2175992348158777,-1.108278108502752,-12.881134969325153,-0.43056443320456883,-0.31954887218045114,-0.21753653444676413,-0.243568562662261,-0.3317865429234338,-0.2566371681415929,0.13627712219261512,0.21052631578947367,0.04026488049931487
2015-06-30,0.06792452830188678,0.19482269833155175,-0.10452050730549578,-0.1132283197831978,0.18433404678757848,-0.055951291336702624,1.7121617603330361,1.7121617603330361,0.7045454545454546,0.7045454545454546,-0.7415261454607392,-0.9748625294579732,-22.974066390041493,-2.1663977280061966,0.8819424109321621,0.1049723756906078,-0.06919245819992892,-0.06302652106084239,0.17708333333333348,0.6547619047619047,0.10904522613065337,0.21739130434782616,0.34733299187824684
2015-09-30,-0.06056047300843159,-0.0744486366642032,-0.03439279428512265,-0.024042593830579717,-0.07391671950961742,-0.1989208784723686,-0.15601359500054823,-0.15601359500054823,-0.2400000000000001,-0.2400000000000001,0.5591433278418452,1.5625,-1.0463107208610678,-1.3314149742681645,-0.15531236223126998,-0.42500000000000004,-0.4114274794572903,-0.3776223776223776,-0.0766961651917405,-0.5107913669064748,-0.014197251170518177,0.125,-0.051645487129358125
2015-12-31,0.011730969760166854,0.047432934089794765,0.08946262383668557,0.11104043838833566,-0.029637322255951393,0.35613555041044,-0.615874253052741,-0.615874253052741,-0.6140350877192982,-0.6140350877192982,-0.9932375316990701,-32.0,0.019367991845056,-1.6453498079812992,0.11866019894387825,0.2717391304347827,-0.13441558441558443,-0.09416800428036387,-0.03194888178913746,0.36764705882352944,-0.04090700168530714,0.07936507936507953,-0.05720666552138798
2016-03-31,-0.0038060882688556452,0.11461662944189599,0.01895445419832309,-0.09708032411484935,-0.01740582624751552,0.0679807543069999,0.13730131890429487,0.13730131890429487,0.13636363636363646,0.13636363636363646,-102.25,-0.9966561762391818,0.0,-0.25148771021992233,0.0793973159151411,0.22564102564102573,-0.010502625656414244,-0.002953337271116352,-0.018151815181518094,0.26881720430107503,-0.013738019169329152,0.02941176470588225,0.23445092322643335
2016-06-30,-0.06848312863033745,-0.09211552537166579,0.021113021306187196,0.08269319872216929,-0.12399909035416345,-0.5151504141839849,2.07909604519774,2.07909604519774,2.04,2.04,-1.6358024691358026,-16.941176470588236,0.4610000000000001,-2.4237815416522643,-0.10472921434019833,0.39051603905160404,0.12206216830932526,0.0864928909952607,-0.13277310924369745,0.423728813559322,-0.059604794298671715,-0.08571428571428563,-0.1614839598504232
2016-09-30,-0.08169709086004873,-0.11266916895749635,-0.07211229238394312,-0.08394522275778193,-0.08861987457131537,0.3868115399025853,-0.2926122646064703,-0.2926122646064703,-0.30263157894736836,-0.30263157894736836,3.297087378640777,-0.6420664206642066,-0.295687885010267,1.4153920854576354,-0.28255374740848027,-0.20561685055165502,0.05135135135135127,0.02071973827699014,-0.08914728682170536,-0.08928571428571419,-0.007406131588012399,0.03125,-0.03133435042835342
2016-12-31,-0.04761863623405005,-0.042881186791581594,-0.05304791029561673,-0.05672346389319172,-0.043626223708079115,0.4669044145458474,-0.6221160409556314,-0.6221160409556314,-0.6226415094339622,-0.6226415094339622,-1.0425892453682784,-8.474226804123711,0.13411078717201175,-0.9799979897477133,-0.007877444382867527,-0.08080808080808077,0.06555269922879181,0.04380341880341865,-0.044680851063829796,0.013071895424836555,0.004164497657469957,0.07575757575757569,0.014659559001696243
2017-03-31,-0.09068313966673014,-0.13320883909119208,-0.13843437822941784,-0.16022833906787615,-0.0559152258084743,-0.40345513481656103,1.501806358381503,1.501806358381503,1.4499999999999997,1.4499999999999997,-2.8037135278514587,-1.2275862068965517,-3.165381319622965,-9.64824120603015,0.06866695926265809,-0.06043956043956045,0.25120627261761164,0.23899692937563977,-0.2783964365256124,-0.01935483870967747,0.03818904440988424,-0.05633802816901401,0.032179104477612075
2017-06-30,0.0434838992857427,0.1538779174147218,0.03168574141636271,0.015085203464009656,0.051323348719821915,-0.44902747761654827,1.2024548736462095,1.2024548736462095,0.8571428571428572,0.8571428571428572,6.985294117647059,-4.672727272727273,4.977443609022556,5.213248111563045,0.39923088410991636,-0.1505847953216375,0.2246324415521812,0.23750516315572057,0.01851851851851838,0.17763157894736836,0.0074900133155790805,-0.014925373134328401,0.1367343397536005
2017-09-30,-0.03876561857690508,-0.10038742200992667,-0.033667587075521976,-0.04262605877136649,-0.04208980210685909,0.23826067466098855,-0.5226199842643589,-0.5226199842643589,-0.5824175824175823,-0.5824175824175823,0.49337016574585646,0.11056105610561051,-0.9945051307514068,-1.669316375198728,-0.19097046188328837,-0.3218588640275387,0.023026963196221217,0.035046728971962704,-0.12121212121212122,-0.3351955307262571,-0.003469354039319361,-0.0757575757575758,-0.06034702081107213
2017-12-31,-0.0375641484664041,-0.06404469119147682,-0.011780629637056395,-0.015554632853173156,-0.05452417067862558,0.3515250248891302,-0.41656365883807167,-0.41656365883807167,-0.44736842105263164,-0.44736842105263164,-0.1743741521765939,-3.288261515601783,-1.0,0.14670951515998332,-0.2706794195250659,0.002538071065989911,0.07387456714120821,0.08094163173169955,-0.055172413793103336,0.14285714285714302,-0.017572944297082116,-0.16393442622950816,-0.04922293821411161
2018-03-31,-0.0888282646660673,0.24133343188705747,-0.0882666260843098,-0.11345791966776975,-0.08921440404568837,-0.09609589499765625,0.4112523540489643,0.4112523540489643,0.4285714285714286,0.4285714285714286,-0.31396564600448096,-11.816883116883117,inf,-2.458632874375533,0.5413557635779858,0.28101265822784804,0.005732712289501896,0.002684964200477369,-0.0912408759124087,0.3602941176470589,-0.0005062436719540653,-0.019607843137254943,0.4001594714659984
2018-06-30,-0.042290898780833586,-0.04215791354055021,0.015578923941467648,0.03414455626715451,-0.08211912921939923,-0.06600977922655205,-0.2098415346121768,-0.2098415346121768,-0.23333333333333328,-0.23333333333333328,0.49923797082516863,-1.0099651818945852,-3.6444444444444444,-1.6126472308077855,-0.21033329421429414,0.31818181818181834,-0.273067331670823,-0.28384409401963706,-0.09236947791164674,0.44864864864864873,-0.04153300692216788,0.1200000000000001,-0.07378782948259044
2018-09-30,0.24937830092603552,0.34223859256496336,-0.045115871363611504,-0.053011536556019534,0.4736337088026701,0.1799793765368447,-5.762085708254169,-5.762085708254169,-5.826086956521739,-5.782608695652174,-5.426517571884984,0.47590361445783125,-0.634453781512605,-5.011317152986092,1.0930336243730263,-0.07496251874062965,-1.3256554765988728,-1.336103032820939,0.4646017699115046,0.018656716417910335,0.17949621278844452,0.0714285714285714,0.4173913043478261
2018-12-31,0.21798966873607895,0.2643316158165925,0.14245962305287008,0.17656950672645744,0.25525861336806055,-0.04987899973111054,-0.2333983509176345,-0.2333983509176345,-0.23423423423423428,-0.2454545454545456,-0.20635805911879535,-0.024489795918367308,-0.31034482758620685,-0.18848363302627558,0.423776049987574,0.4813614262560779,2.3777276147479314,2.5401730531520395,0.25075528700906324,0.01098901098901095,0.030615292712067088,-0.09999999999999987,0.07458015740224333
2019-03-31,-0.07139077382805203,-0.053079839551623764,-0.04238543628374136,-0.09849134508496105,-0.08441682923803828,0.03226262912126776,-1.4830278147227203,-1.4830278147227203,-1.4823529411764707,-1.4939759036144578,-1.2096647513538092,-12.794979079497908,-2.4333333333333336,-1.0841920080422216,-0.025047689104442217,0.48030634573304143,-0.1733125417687682,-0.1462988826815642,-0.0845410628019323,0.18478260869565233,-0.014055933922619945,-0.05555555555555558,0.050373403304402986
